品牌,型号,系列,尺寸（inch）,材质（介质）,容值,容值单位,容值误差,耐压（V）,特殊用途,备注1,备注2,备注3,器件类型,安装方式,封装代码,尺寸（mm）,规格摘要,生产状态,长度（mm）,宽度（mm）,高度（mm）,官网链接,数据来源,数据状态,校验时间,校验备注,直径（mm）,脚距（mm）,极性,ESR,纹波电流,寿命（h）,工作温度,阻值@25C,阻值单位,阻值误差,B值,B值条件,共模阻抗,阻抗单位,额定电流,DCR,回路数,电感值,电感单位,电感误差,饱和电流,屏蔽类型,阻抗@100MHz,系列说明
村田Murata,LQW15CN20NJ1Z#,LQW15CN_1Z,0402,,20,nH,±5%,,Power Inductor,"Temp rise: 2200mA | Q/SRF: 3,000MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9142_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -40～125℃ | SRF: 3,000MHz",功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,20nH ±5%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -40～125℃ | 2200mA | 0.028Ω | 3,000MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_1Z,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-40～125℃,,,,,,,,2200mA,0.028Ω,,20,nH,±5%,,Non-Shielded,,Murata LQW15CN_1Z 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN20NK10#,LQW15CN_10,0402,,20,nH,±10%,,Power Inductor,"Temp rise: 2200mA | Q/SRF: 3,000MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-0096_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -55～125℃ | SRF: 3,000MHz",功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,20nH ±10%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -55～125℃ | 2200mA | 0.028Ω | 3,000MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_10,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,2200mA,0.028Ω,,20,nH,±10%,,Non-Shielded,,Murata LQW15CN_10 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN20NK1Z#,LQW15CN_1Z,0402,,20,nH,±10%,,Power Inductor,"Temp rise: 2200mA | Q/SRF: 3,000MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9142_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -40～125℃ | SRF: 3,000MHz",功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,20nH ±10%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -40～125℃ | 2200mA | 0.028Ω | 3,000MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_1Z,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-40～125℃,,,,,,,,2200mA,0.028Ω,,20,nH,±10%,,Non-Shielded,,Murata LQW15CN_1Z 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN2R2M10#,LQW15CN_10,0402,,2200,nH,±20%,,Power Inductor,Temp rise: 170mA | Q/SRF: 100MHz,https://pim.murata.com/asset/pim4/inductor/JELF243A-0096_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -55～125℃ | SRF: 100MHz,功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,2,200nH ±20%,1MHz | Wire wound type (Ferrite) | Non-Shielded | -55～125℃ | 170mA | 1.8Ω | 100MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_10,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,170mA,1.8Ω,,2200,nH,±20%,,Non-Shielded,,Murata LQW15CN_10 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN33NJ00#,LQW15CN_00,0402,,33,nH,±5%,,Power Inductor,"Temp rise: 1300mA | Q/SRF: 1,800MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-0087_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -55～125℃ | SRF: 1,800MHz",功率电感,SMT,1005/0402,1 x 0.55 x 0.5 mm,"1mm ±0.1mm,0.55mm ±0.1mm,0.5mm ±0.1mm,33nH ±5%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -55～125℃ | 1300mA | 0.065Ω | 1,800MHz",Active,1,0.55,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_00,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,1300mA,0.065Ω,,33,nH,±5%,,Non-Shielded,,Murata LQW15CN_00 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN33NJ0Z#,LQW15CN_0Z,0402,,33,nH,±5%,,Power Inductor,"Temp rise: 1300mA | Q/SRF: 1,800MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9141_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -40～125℃ | SRF: 1,800MHz",功率电感,SMT,1005/0402,1 x 0.55 x 0.5 mm,"1mm ±0.1mm,0.55mm ±0.1mm,0.5mm ±0.1mm,33nH ±5%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -40～125℃ | 1300mA | 0.065Ω | 1,800MHz",Active,1,0.55,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_0Z,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-40～125℃,,,,,,,,1300mA,0.065Ω,,33,nH,±5%,,Non-Shielded,,Murata LQW15CN_0Z 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN34NJ10#,LQW15CN_10,0402,,34,nH,±5%,,Power Inductor,"Temp rise: 1800mA | Q/SRF: 2,500MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-0096_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -55～125℃ | SRF: 2,500MHz",功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,34nH ±5%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -55～125℃ | 1800mA | 0.036Ω | 2,500MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_10,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,1800mA,0.036Ω,,34,nH,±5%,,Non-Shielded,,Murata LQW15CN_10 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN34NJ1Z#,LQW15CN_1Z,0402,,34,nH,±5%,,Power Inductor,"Temp rise: 1800mA | Q/SRF: 2,500MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9142_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -40～125℃ | SRF: 2,500MHz",功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,34nH ±5%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -40～125℃ | 1800mA | 0.036Ω | 2,500MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_1Z,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-40～125℃,,,,,,,,1800mA,0.036Ω,,34,nH,±5%,,Non-Shielded,,Murata LQW15CN_1Z 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN34NK10#,LQW15CN_10,0402,,34,nH,±10%,,Power Inductor,"Temp rise: 1800mA | Q/SRF: 2,500MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-0096_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -55～125℃ | SRF: 2,500MHz",功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,34nH ±10%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -55～125℃ | 1800mA | 0.036Ω | 2,500MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_10,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,1800mA,0.036Ω,,34,nH,±10%,,Non-Shielded,,Murata LQW15CN_10 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN34NK1Z#,LQW15CN_1Z,0402,,34,nH,±10%,,Power Inductor,"Temp rise: 1800mA | Q/SRF: 2,500MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9142_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -40～125℃ | SRF: 2,500MHz",功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,34nH ±10%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -40～125℃ | 1800mA | 0.036Ω | 2,500MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_1Z,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-40～125℃,,,,,,,,1800mA,0.036Ω,,34,nH,±10%,,Non-Shielded,,Murata LQW15CN_1Z 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN3R3M10#,LQW15CN_10,0402,,3300,nH,±20%,,Power Inductor,Temp rise: 130mA | Q/SRF: 80MHz,https://pim.murata.com/asset/pim4/inductor/JELF243A-0096_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -55～125℃ | SRF: 80MHz,功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,3,300nH ±20%,1MHz | Wire wound type (Ferrite) | Non-Shielded | -55～125℃ | 130mA | 3.65Ω | 80MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_10,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,130mA,3.65Ω,,3300,nH,±20%,,Non-Shielded,,Murata LQW15CN_10 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN48NJ00#,LQW15CN_00,0402,,48,nH,±5%,,Power Inductor,"Temp rise: 1100mA | Q/SRF: 1,400MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-0087_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -55～125℃ | SRF: 1,400MHz",功率电感,SMT,1005/0402,1 x 0.55 x 0.5 mm,"1mm ±0.1mm,0.55mm ±0.1mm,0.5mm ±0.1mm,48nH ±5%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -55～125℃ | 1100mA | 0.078Ω | 1,400MHz",Active,1,0.55,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_00,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,1100mA,0.078Ω,,48,nH,±5%,,Non-Shielded,,Murata LQW15CN_00 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN48NJ0Z#,LQW15CN_0Z,0402,,48,nH,±5%,,Power Inductor,"Temp rise: 1100mA | Q/SRF: 1,400MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9141_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -40～125℃ | SRF: 1,400MHz",功率电感,SMT,1005/0402,1 x 0.55 x 0.5 mm,"1mm ±0.1mm,0.55mm ±0.1mm,0.5mm ±0.1mm,48nH ±5%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -40～125℃ | 1100mA | 0.078Ω | 1,400MHz",Active,1,0.55,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_0Z,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-40～125℃,,,,,,,,1100mA,0.078Ω,,48,nH,±5%,,Non-Shielded,,Murata LQW15CN_0Z 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN53NJ10#,LQW15CN_10,0402,,53,nH,±5%,,Power Inductor,"Temp rise: 1300mA | Q/SRF: 2,000MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-0096_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -55～125℃ | SRF: 2,000MHz",功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,53nH ±5%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -55～125℃ | 1300mA | 0.06Ω | 2,000MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_10,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,1300mA,0.06Ω,,53,nH,±5%,,Non-Shielded,,Murata LQW15CN_10 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN53NJ1Z#,LQW15CN_1Z,0402,,53,nH,±5%,,Power Inductor,"Temp rise: 1300mA | Q/SRF: 2,000MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9142_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -40～125℃ | SRF: 2,000MHz",功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,53nH ±5%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -40～125℃ | 1300mA | 0.06Ω | 2,000MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_1Z,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-40～125℃,,,,,,,,1300mA,0.06Ω,,53,nH,±5%,,Non-Shielded,,Murata LQW15CN_1Z 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN53NK10#,LQW15CN_10,0402,,53,nH,±10%,,Power Inductor,"Temp rise: 1300mA | Q/SRF: 2,000MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-0096_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -55～125℃ | SRF: 2,000MHz",功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,53nH ±10%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -55～125℃ | 1300mA | 0.06Ω | 2,000MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_10,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,1300mA,0.06Ω,,53,nH,±10%,,Non-Shielded,,Murata LQW15CN_10 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN53NK1Z#,LQW15CN_1Z,0402,,53,nH,±10%,,Power Inductor,"Temp rise: 1300mA | Q/SRF: 2,000MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9142_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -40～125℃ | SRF: 2,000MHz",功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,53nH ±10%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -40～125℃ | 1300mA | 0.06Ω | 2,000MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_1Z,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-40～125℃,,,,,,,,1300mA,0.06Ω,,53,nH,±10%,,Non-Shielded,,Murata LQW15CN_1Z 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN70NJ00#,LQW15CN_00,0402,,70,nH,±5%,,Power Inductor,"Temp rise: 820mA | Q/SRF: 1,300MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-0087_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -55～125℃ | SRF: 1,300MHz",功率电感,SMT,1005/0402,1 x 0.55 x 0.5 mm,"1mm ±0.1mm,0.55mm ±0.1mm,0.5mm ±0.1mm,70nH ±5%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -55～125℃ | 820mA | 0.12Ω | 1,300MHz",Active,1,0.55,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_00,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,820mA,0.12Ω,,70,nH,±5%,,Non-Shielded,,Murata LQW15CN_00 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN70NJ0Z#,LQW15CN_0Z,0402,,70,nH,±5%,,Power Inductor,"Temp rise: 820mA | Q/SRF: 1,300MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9141_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -40～125℃ | SRF: 1,300MHz",功率电感,SMT,1005/0402,1 x 0.55 x 0.5 mm,"1mm ±0.1mm,0.55mm ±0.1mm,0.5mm ±0.1mm,70nH ±5%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -40～125℃ | 820mA | 0.12Ω | 1,300MHz",Active,1,0.55,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_0Z,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-40～125℃,,,,,,,,820mA,0.12Ω,,70,nH,±5%,,Non-Shielded,,Murata LQW15CN_0Z 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN77NJ10#,LQW15CN_10,0402,,77,nH,±5%,,Power Inductor,"Temp rise: 1100mA | Q/SRF: 2,000MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-0096_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -55～125℃ | SRF: 2,000MHz",功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,77nH ±5%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -55～125℃ | 1100mA | 0.09Ω | 2,000MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_10,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,1100mA,0.09Ω,,77,nH,±5%,,Non-Shielded,,Murata LQW15CN_10 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN77NJ1Z#,LQW15CN_1Z,0402,,77,nH,±5%,,Power Inductor,"Temp rise: 1100mA | Q/SRF: 2,000MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9142_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -40～125℃ | SRF: 2,000MHz",功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,77nH ±5%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -40～125℃ | 1100mA | 0.09Ω | 2,000MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_1Z,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-40～125℃,,,,,,,,1100mA,0.09Ω,,77,nH,±5%,,Non-Shielded,,Murata LQW15CN_1Z 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN77NK10#,LQW15CN_10,0402,,77,nH,±10%,,Power Inductor,"Temp rise: 1100mA | Q/SRF: 2,000MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-0096_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -55～125℃ | SRF: 2,000MHz",功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,77nH ±10%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -55～125℃ | 1100mA | 0.09Ω | 2,000MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_10,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,1100mA,0.09Ω,,77,nH,±10%,,Non-Shielded,,Murata LQW15CN_10 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN77NK1Z#,LQW15CN_1Z,0402,,77,nH,±10%,,Power Inductor,"Temp rise: 1100mA | Q/SRF: 2,000MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9142_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -40～125℃ | SRF: 2,000MHz",功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,77nH ±10%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -40～125℃ | 1100mA | 0.09Ω | 2,000MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_1Z,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-40～125℃,,,,,,,,1100mA,0.09Ω,,77,nH,±10%,,Non-Shielded,,Murata LQW15CN_1Z 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN96NJ00#,LQW15CN_00,0402,,96,nH,±5%,,Power Inductor,"Temp rise: 730mA | Q/SRF: 1,100MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-0087_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -55～125℃ | SRF: 1,100MHz",功率电感,SMT,1005/0402,1 x 0.55 x 0.5 mm,"1mm ±0.1mm,0.55mm ±0.1mm,0.5mm ±0.1mm,96nH ±5%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -55～125℃ | 730mA | 0.16Ω | 1,100MHz",Active,1,0.55,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_00,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,730mA,0.16Ω,,96,nH,±5%,,Non-Shielded,,Murata LQW15CN_00 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CN96NJ0Z#,LQW15CN_0Z,0402,,96,nH,±5%,,Power Inductor,"Temp rise: 730mA | Q/SRF: 1,100MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-9141_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -40～125℃ | SRF: 1,100MHz",功率电感,SMT,1005/0402,1 x 0.55 x 0.5 mm,"1mm ±0.1mm,0.55mm ±0.1mm,0.5mm ±0.1mm,96nH ±5%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -40～125℃ | 730mA | 0.16Ω | 1,100MHz",Active,1,0.55,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_0Z,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-40～125℃,,,,,,,,730mA,0.16Ω,,96,nH,±5%,,Non-Shielded,,Murata LQW15CN_0Z 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQW15CNR11J10#,LQW15CN_10,0402,,106,nH,±5%,,Power Inductor,"Temp rise: 850mA | Q/SRF: 1,500MHz",https://pim.murata.com/asset/pim4/inductor/JELF243A-0096_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,"Construction: Wire wound type (Ferrite) | Shield: Non-Shielded | Operating temp: -55～125℃ | SRF: 1,500MHz",功率电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.05mm,0.5mm ±0.1mm,106nH ±5%,100MHz | Wire wound type (Ferrite) | Non-Shielded | -55～125℃ | 850mA | 0.144Ω | 1,500MHz",Active,1,0.6,0.5,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQW15CN_10,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 12,,,,,,,-55～125℃,,,,,,,,850mA,0.144Ω,,106,nH,±5%,,Non-Shielded,,Murata LQW15CN_10 功率电感系列（Wire wound type (Ferrite)）
